PRODUCT_ID,GRANULE_MEAN_AOT,GRANULE_MEAN_WV,OZONE_VALUE,CLOUDY_PIXEL_PERCENTAGE,THIN_CIRRUS_PERCENTAGE,VEGETATION_PERCENTAGE,MEAN_SOLAR_ZENITH_ANGLE,WATER_PERCENTAGE,SNOW_ICE_PERCENTAGE,_source_file,AREA
S2B_MSIL2A_20220420T031539_N0400_R118_T48PWT_20220420T070855,0.392822,4.387889,257.498399,39.602497,12.511449,19.916002,20.1041409603731,1.172279,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-04\S2_2022-04-20_03-34-56\20220420T031539_20220420T033025_T48PWT_metadata.json,48PWT
S2B_MSIL2A_20220420T031539_N0400_R118_T48PVT_20220420T070855,0.365619,4.046094,258.340602,40.012887,12.545221,21.217711,20.9912013564751,0.3798230000000001,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-04\S2_2022-04-20_03-34-59\20220420T031539_20220420T033025_T48PVT_metadata.json,48PVT
S2B_MSIL2A_20220420T031539_N0400_R118_T48PWS_20220420T070855,0.347895,4.147238,256.288842,47.803929,11.103928,22.418161,20.107513277072,1.651491,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-04\S2_2022-04-20_03-35-10\20220420T031539_20220420T033025_T48PWS_metadata.json,48PWS
S2A_MSIL2A_20220422T030551_N0400_R075_T48PXS_20220422T074017,0.236833,4.248913,265.794207,40.709376,10.850847,17.106265,21.5435757023511,21.364072,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-04\S2_2022-04-22_03-25-21\20220422T030551_20220422T032020_T48PXS_metadata.json,48PXS
S2A_MSIL2A_20220422T030551_N0400_R075_T48PXR_20220422T074017,0.220571,4.264064,266.368649,45.947886,12.190913999999998,0.192987,21.6145302355861,49.370923999999995,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-04\S2_2022-04-22_03-25-36\20220422T030551_20220422T032020_T48PXR_metadata.json,48PXR
S2B_MSIL2A_20220423T032529_N0400_R018_T48PUS_20220423T074231,0.178937,4.533196,261.357891,28.158721,10.363181,12.529907,19.3466217861319,55.931085,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-04\S2_2022-04-23_03-45-11\20220423T032529_20220423T033917_T48PUS_metadata.json,48PUS
S2B_MSIL2A_20220423T032529_N0400_R018_T48PUR_20220423T074231,0.127682,4.90799,259.042542,6.529504,0.573592,0.133671,19.4340040133735,93.289673,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-04\S2_2022-04-23_03-45-25\20220423T032529_20220423T033917_T48PUR_metadata.json,48PUR
S2A_MSIL2A_20220425T031541_N0400_R118_T48PWT_20220425T072240,0.369549,5.011121,268.456135,42.300263,1.362988,17.132418,19.8575327321526,1.202906,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-04\S2_2022-04-25_03-35-05\20220425T031541_20220425T032948_T48PWT_metadata.json,48PWT
S2A_MSIL2A_20220425T031541_N0400_R118_T48PVT_20220425T072240,0.453295,4.570889,267.196337,45.570254,20.044284,21.751855,20.73793736304,0.740243,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-04\S2_2022-04-25_03-35-09\20220425T031541_20220425T032948_T48PVT_metadata.json,48PVT
S2A_MSIL2A_20220425T031541_N0400_R118_T48PWS_20220425T072240,0.25977,4.731456,267.757612,49.902233,7.317905,21.742834,19.9387467612671,2.191937,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-04\S2_2022-04-25_03-35-20\20220425T031541_20220425T032948_T48PWS_metadata.json,48PWS
S2A_MSIL2A_20220425T031541_N0400_R118_T48PVS_20220425T072240,0.282647,4.421319,266.745126,43.587625,17.992449,9.122504,20.813388240364,30.541506,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-04\S2_2022-04-25_03-35-23\20220425T031541_20220425T032948_T48PVS_metadata.json,48PVS
S2A_MSIL2A_20220425T031541_N0400_R118_T48PXR_20220425T072240,0.1073,4.276724,266.294504,45.200154,1.821186,8.702084,19.192941874257,25.048333,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-04\S2_2022-04-25_03-35-31\20220425T031541_20220425T032948_T48PXR_metadata.json,48PXR
S2A_MSIL2A_20220425T031541_N0400_R118_T48PVR_20220425T072240,0.153893,3.805712,265.036291,42.221826,27.298865,2.778995,20.9258112320981,44.862628,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-04\S2_2022-04-25_03-35-38\20220425T031541_20220425T032948_T48PVR_metadata.json,48PVR
S2A_MSIL2A_20220425T031541_N0400_R118_T48PUR_20220425T072240,0.164052,4.304002,264.518739,35.648534,27.769133,0.050809,21.7941764826347,64.297807,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-04\S2_2022-04-25_03-35-41\20220425T031541_20220425T032948_T48PUR_metadata.json,48PUR
S2B_MSIL2A_20220427T030539_N0400_R075_T48PXS_20220427T065614,0.34861,4.530361,275.903317,34.275007,6.71994,15.887909999999998,21.5111169243005,25.100541,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-04\S2_2022-04-27_03-25-09\20220427T030539_20220427T032403_T48PXS_metadata.json,48PXS
S2A_MSIL2A_20220428T032541_N0400_R018_T48PUR_20220512T065216,0.233706,4.739001,269.273546,40.04401,12.160929000000001,0.043202,19.4557301884157,59.866565,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-04\S2_2022-04-28_03-45-36\20220428T032541_20220428T033559_T48PUR_metadata.json,48PUR
S2B_MSIL2A_20220513T032539_N0400_R018_T48PUR_20220513T123441,0.281518,4.489003,265.59331,21.199259,15.083271,0.06012,20.4916032985771,78.650397,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-05\S2_2022-05-13_03-45-29\20220513T032539_20220513T034254_T48PUR_metadata.json,48PUR
S2A_MSIL2A_20220515T031541_N0400_R118_T48PVT_20220515T081916,0.358654,4.430528,270.957571,45.732629,34.852031,36.031258,21.3770529501078,0.366728,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-05\S2_2022-05-15_03-35-08\20220515T031541_20220515T033046_T48PVT_metadata.json,48PVT
S2A_MSIL2A_20220515T031541_N0400_R118_T48PVS_20220515T081916,0.365541,4.663784,269.812937,47.591507,35.366547,18.855867,21.6940878605726,20.513004,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-05\S2_2022-05-15_03-35-23\20220515T031541_20220515T033046_T48PVS_metadata.json,48PVS
S2A_MSIL2A_20220515T031541_N0400_R118_T48PUS_20220515T081916,0.16757,4.600584,269.788023,32.814589,15.090692,16.4188,22.4991961657416,45.429549,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-05\S2_2022-05-15_03-35-26\20220515T031541_20220515T033046_T48PUS_metadata.json,48PUS
S2A_MSIL2A_20220515T031541_N0400_R118_T48PWR_20220515T081916,0.198539,5.340085,267.779493,42.283219,12.277226,13.849255,21.2573690092347,13.587275,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-05\S2_2022-05-15_03-35-34\20220515T031541_20220515T033046_T48PWR_metadata.json,48PWR
S2A_MSIL2A_20220515T031541_N0400_R118_T48PUR_20220515T081916,0.159221,4.819001,268.729775,41.02973,27.02145,0.02059,22.8330928428176,58.93378299999999,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-05\S2_2022-05-15_03-35-40\20220515T031541_20220515T033046_T48PUR_metadata.json,48PUR
S2A_MSIL2A_20220515T031541_N0400_R118_T48PWQ_20220515T081916,0.169007,5.36097,264.236838,19.742146,9.343573,0.710475,21.6503191774205,76.389009,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-05\S2_2022-05-15_03-35-48\20220515T031541_20220515T033046_T48PWQ_metadata.json,48PWQ
S2B_MSIL2A_20220520T031539_N0400_R118_T48PXT_20220520T064749,0.149696,5.153296,268.818453,45.789504,11.41692,31.902316,20.2124854567629,1.131238,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-05\S2_2022-05-20_03-34-57\20220520T031539_20220520T033443_T48PXT_metadata.json,48PXT
S2B_MSIL2A_20220520T031539_N0400_R118_T48PXS_20220520T064749,0.19794,5.243354,269.875411,34.622329,3.4303809999999997,35.770249,20.6010905481901,1.9185899999999998,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-05\S2_2022-05-20_03-35-11\20220520T031539_20220520T033443_T48PXS_metadata.json,48PXS
S2B_MSIL2A_20220520T031539_N0400_R118_T48PUS_20220520T064749,0.290225,3.553083,268.643326,34.214175,6.047601,21.150559,22.9388192992816,36.842424,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-05\S2_2022-05-20_03-35-21\20220520T031539_20220520T033443_T48PUS_metadata.json,48PUS
S2B_MSIL2A_20220520T031539_N0400_R118_T48PXR_20220520T064749,0.151887,5.676604,269.870797,48.842528,14.928675,7.592373,21.0193844186005,25.763044,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-05\S2_2022-05-20_03-35-26\20220520T031539_20220520T033443_T48PXR_metadata.json,48PXR
S2A_MSIL2A_20220525T031551_N0400_R118_T48PWT_20220525T074112,0.353996,3.970026,271.069303,19.878362,12.904735,42.168695,21.4318708137857,1.180656,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-05\S2_2022-05-25_03-35-08\20220525T031551_20220525T033048_T48PWT_metadata.json,48PWT
S2A_MSIL2A_20220525T031551_N0400_R118_T48PVT_20220525T074112,0.340605,4.113329,270.258557,15.47503,4.615916,45.57184,22.2094624001916,1.02137,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-05\S2_2022-05-25_03-35-11\20220525T031551_20220525T033048_T48PVT_metadata.json,48PVT
S2A_MSIL2A_20220525T031551_N0400_R118_T48PVS_20220525T074112,0.371421,3.903893,270.725717,36.326084,26.055014,18.920329,22.6004749266829,25.578058,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-05\S2_2022-05-25_03-35-25\20220525T031551_20220525T033048_T48PVS_metadata.json,48PVS
S2A_MSIL2A_20220525T031551_N0400_R118_T48PUS_20220525T074112,0.146167,4.112884,269.945462,45.216584,10.459327,9.302016,23.370485153066,40.508154,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-05\S2_2022-05-25_03-35-29\20220525T031551_20220525T033048_T48PUS_metadata.json,48PUS
S2A_MSIL2A_20220525T031551_N0400_R118_T48PXR_20220525T074112,0.191945,3.944374,271.919473,44.315749,22.574408,6.033139,21.5363510060616,36.613709,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-05\S2_2022-05-25_03-35-33\20220525T031551_20220525T033048_T48PXR_metadata.json,48PXR
S2A_MSIL2A_20220525T031551_N0400_R118_T48PWR_20220525T074112,0.335802,4.142399,271.173176,30.566379,16.358583,19.723186,22.2723536385949,13.754915,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-05\S2_2022-05-25_03-35-37\20220525T031551_20220525T033048_T48PWR_metadata.json,48PWR
S2A_MSIL2A_20220525T031551_N0400_R118_T48PVR_20220525T074112,0.16232,4.077843,270.528146,45.803949,30.856347,4.535493,23.0186728383308,39.526305,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-05\S2_2022-05-25_03-35-40\20220525T031551_20220525T033048_T48PVR_metadata.json,48PVR
S2A_MSIL2A_20220525T031551_N0400_R118_T48PUR_20220525T074112,0.159432,4.111003,269.915909,42.96988,32.287014,0.031418,23.7736973877254,56.981641,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-05\S2_2022-05-25_03-35-43\20220525T031551_20220525T033048_T48PUR_metadata.json,48PUR
S2A_MSIL2A_20220525T031551_N0400_R118_T48PWQ_20220525T074112,0.178147,4.291959,270.981435,28.760624,14.549175,0.625333,22.7327162622059,63.187194,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-05\S2_2022-05-25_03-35-51\20220525T031551_20220525T033048_T48PWQ_metadata.json,48PWQ
S2A_MSIL2A_20220525T031551_N0400_R118_T48PVQ_20220525T074112,0.171629,4.251841,270.356781,45.408314,12.145574,0.585618,23.4630561716531,46.114561,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-05\S2_2022-05-25_03-35-55\20220525T031551_20220525T033048_T48PVQ_metadata.json,48PVQ
S2A_MSIL2A_20220601T030551_N0400_R075_T48PXR_20220601T075215,0.186345,5.397003,267.357354,26.764959,6.968748,0.536558,24.2789338651464,69.143569,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-01_03-25-39\20220601T030551_20220601T032135_T48PXR_metadata.json,48PXR
S2B_MSIL2A_20220602T032539_N0400_R018_T48PUR_20220602T080315,0.139956,5.443,264.011407,46.317807,8.775106,0.027467,22.5707009675697,53.564662000000006,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-02_03-45-30\20220602T032539_20220602T034042_T48PUR_metadata.json,48PUR
S2A_MSIL2A_20220604T031551_N0400_R118_T48PXT_20220604T074210,0.179789,4.625753,275.076769,41.674924,4.208168,39.777634,21.6114283661388,0.740087,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-04_03-35-05\20220604T031551_20220604T033049_T48PXT_metadata.json,48PXT
S2B_MSIL2A_20220606T030549_N0400_R075_T48PXS_20220606T062523,0.166274,4.595242,273.532721,35.170501,7.43269,23.985739,24.2999144678976,21.006708,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-06_03-25-17\20220606T030549_20220606T032356_T48PXS_metadata.json,48PXS
S2B_MSIL2A_20220606T030549_N0400_R075_T48PXR_20220606T062523,0.134939,4.637567,271.179486,11.527213,5.642782,4.655851,24.758161788732,76.322258,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-06_03-25-32\20220606T030549_20220606T032356_T48PXR_metadata.json,48PXR
S2A_MSIL2A_20220607T032521_N0400_R018_T48PUS_20220607T082307,0.143401,3.858166,271.17522,36.677691,27.368599,17.481598,22.5222035519401,42.532578,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-07_03-45-24\20220607T032521_20220607T033818_T48PUS_metadata.json,48PUS
S2B_MSIL2A_20220609T031539_N0400_R118_T48PXT_20220609T063006,0.137553,4.332589,277.489073,20.275839,13.962816,62.860215,22.0561473456784,1.27086,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-09_03-34-59\20220609T031539_20220609T033445_T48PXT_metadata.json,48PXT
S2B_MSIL2A_20220609T031539_N0400_R118_T48PWT_20220609T063006,0.264184,4.588801,277.36946,12.612426,11.287265,55.414832,22.7908655724771,2.253964,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-09_03-35-02\20220609T031539_20220609T033445_T48PWT_metadata.json,48PWT
S2B_MSIL2A_20220609T031539_N0400_R118_T48PVT_20220609T063006,0.364327,4.393432,276.793224,10.409353,9.573466,52.86473,23.5357388486163,2.865236,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-09_03-35-06\20220609T031539_20220609T033445_T48PVT_metadata.json,48PVT
S2B_MSIL2A_20220609T031539_N0400_R118_T48PXS_20220609T063006,0.240256,3.913976,276.544506,13.623187,13.161767,65.057456,22.5349340866907,4.397384,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-09_03-35-13\20220609T031539_20220609T033445_T48PXS_metadata.json,48PXS
S2B_MSIL2A_20220609T031539_N0400_R118_T48PWS_20220609T063006,0.239574,3.93162,276.340119,20.728275,18.653637,57.599449,23.2533338235274,3.408575,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-09_03-35-17\20220609T031539_20220609T033445_T48PWS_metadata.json,48PWS
S2B_MSIL2A_20220609T031539_N0400_R118_T48PVS_20220609T063006,0.35949,3.972672,276.146058,33.128995,30.73681,27.415398,23.9826055097642,23.332933,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-09_03-35-20\20220609T031539_20220609T033445_T48PVS_metadata.json,48PVS
S2B_MSIL2A_20220609T031539_N0400_R118_T48PUS_20220609T063006,0.142243,3.746893,276.175092,12.267625,7.945223000000001,28.386274,24.7211610537261,55.409557,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-09_03-35-23\20220609T031539_20220609T033445_T48PUS_metadata.json,48PUS
S2A_MSIL2A_20220611T030551_N0400_R075_T48PXT_20220611T074611,0.197481,3.773281,272.016106,26.333293,22.464626,49.057803,24.2205434785628,1.289183,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-11_03-25-11\20220611T030551_20220611T032137_T48PXT_metadata.json,48PXT
S2A_MSIL2A_20220611T030551_N0400_R075_T48PXS_20220611T074611,0.359726,3.756606,273.211163,20.690477,18.579707,41.213205,24.6659336177135,17.392451,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-11_03-25-26\20220611T030551_20220611T032137_T48PXS_metadata.json,48PXS
S2B_MSIL2A_20220612T032519_N0400_R018_T48PUS_20220612T065003,0.161067,4.147744,271.235246,46.492192,26.507252,12.876083,22.9374396021275,37.445009,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-12_03-45-19\20220612T032519_20220612T034203_T48PUS_metadata.json,48PUS
S2A_MSIL2A_20220614T031551_N0400_R118_T48PWT_20220614T075321,0.353835,4.24492,268.494723,41.847712,9.358768,30.881992,23.1227679099395,1.21772,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-14_03-35-11\20220614T031551_20220614T033052_T48PWT_metadata.json,48PWT
S2A_MSIL2A_20220614T031551_N0400_R118_T48PVT_20220614T075321,0.358528,4.25967,268.853199,15.54123,7.993905,48.734578000000006,23.8632244042646,1.670157,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-14_03-35-14\20220614T031551_20220614T033052_T48PVT_metadata.json,48PVT
S2A_MSIL2A_20220614T031551_N0400_R118_T48PWS_20220614T075321,0.347821,4.148877,267.006095,48.657045,9.663694,26.615283,23.5920030334291,1.73725,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-14_03-35-25\20220614T031551_20220614T033052_T48PWS_metadata.json,48PWS
S2A_MSIL2A_20220614T031551_N0400_R118_T48PVS_20220614T075321,0.347534,4.140796,267.235915,37.447634,7.813372,17.643522,24.3169936401983,32.246098,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-14_03-35-29\20220614T031551_20220614T033052_T48PVS_metadata.json,48PVS
S2A_MSIL2A_20220614T031551_N0400_R118_T48PUS_20220614T075321,0.230895,4.135742,267.806527,16.621819,1.292522,24.458447,25.0513624565316,52.981406,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-14_03-35-32\20220614T031551_20220614T033052_T48PUS_metadata.json,48PUS
S2A_MSIL2A_20220614T031551_N0400_R118_T48PXR_20220614T075321,0.365865,3.879762,266.057032,24.10503,4.324588,17.556782,23.3862871102526,39.880845,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-14_03-35-36\20220614T031551_20220614T033052_T48PXR_metadata.json,48PXR
S2A_MSIL2A_20220614T031551_N0400_R118_T48PWR_20220614T075321,0.365889,3.866562,265.794632,39.117649,14.353552,19.602792,24.0841958476492,13.162558,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-14_03-35-40\20220614T031551_20220614T033052_T48PWR_metadata.json,48PWR
S2A_MSIL2A_20220614T031551_N0400_R118_T48PVR_20220614T075321,0.107876,3.878901,265.963063,15.139008,1.898026,4.954532,24.7936823844298,70.38632,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-14_03-35-43\20220614T031551_20220614T033052_T48PVR_metadata.json,48PVR
S2A_MSIL2A_20220614T031551_N0400_R118_T48PUR_20220614T075321,0.115175,4.705004,266.439464,10.342785,7.012394,0.012835,25.5131714290824,89.624256,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-14_03-35-46\20220614T031551_20220614T033052_T48PUR_metadata.json,48PUR
S2A_MSIL2A_20220614T031551_N0400_R118_T48PWQ_20220614T075321,0.091017,3.65863,264.988708,18.527719,9.636235,0.965587,24.5985361124038,76.314569,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-14_03-35-54\20220614T031551_20220614T033052_T48PWQ_metadata.json,48PWQ
S2A_MSIL2A_20220614T031551_N0400_R118_T48PVQ_20220614T075321,0.100598,3.961383,265.101111,33.121878,23.274425,0.855949,25.2925770037693,59.619391,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-14_03-35-58\20220614T031551_20220614T033052_T48PVQ_metadata.json,48PVQ
S2B_MSIL2A_20220619T031519_N0400_R118_T48PXT_20220619T062955,0.263578,4.724296,276.289781,41.612941,4.570642,35.001332,22.7069753260444,0.909516,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-19_03-35-01\20220619T031519_20220619T033426_T48PXT_metadata.json,48PXT
S2B_MSIL2A_20220619T031519_N0400_R118_T48PWT_20220619T062955,0.233999,4.912379,276.74186,27.017447,3.523044,42.737988,23.4368178337091,1.881709,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-19_03-35-05\20220619T031519_20220619T033426_T48PWT_metadata.json,48PWT
S2B_MSIL2A_20220619T031519_N0400_R118_T48PVT_20220619T062955,0.35266,4.898711,276.846685,9.464814,3.831391,51.916265,24.1767945453186,2.590425,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-19_03-35-08\20220619T031519_20220619T033426_T48PVT_metadata.json,48PVT
S2B_MSIL2A_20220619T031519_N0400_R118_T48PXS_20220619T062955,0.353888,4.744526,274.109465,42.927417,3.38205,29.424617,23.1926053938795,2.298245,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-19_03-35-16\20220619T031519_20220619T033426_T48PXS_metadata.json,48PXS
S2B_MSIL2A_20220619T031519_N0400_R118_T48PWS_20220619T062955,0.36588,5.101265,274.882457,48.912948,7.876633,27.187231,23.9065198959421,1.977525,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-19_03-35-19\20220619T031519_20220619T033426_T48PWS_metadata.json,48PWS
S2B_MSIL2A_20220619T031519_N0400_R118_T48PVS_20220619T062955,0.317524,5.117937,275.15339,30.447358,7.427049,21.914336,24.6312372307777,32.665363,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-19_03-35-22\20220619T031519_20220619T033426_T48PVS_metadata.json,48PVS
S2B_MSIL2A_20220619T031519_N0400_R118_T48PUS_20220619T062955,0.159785,4.590119,275.142744,28.714696,2.334543,19.394474,25.3652090028442,47.193986,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-19_03-35-26\20220619T031519_20220619T033426_T48PUS_metadata.json,48PUS
S2B_MSIL2A_20220619T031519_N0400_R118_T48PXR_20220619T062955,0.187847,4.86113,271.927957,49.869806,4.25986,15.06653,23.7007649557278,18.460745,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-19_03-35-30\20220619T031519_20220619T033426_T48PXR_metadata.json,48PXR
S2B_MSIL2A_20220619T031519_N0400_R118_T48PWR_20220619T062955,0.2999,5.147415,272.893301,45.538595,5.298987,17.743711,24.3988074858453,9.68684,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-19_03-35-34\20220619T031519_20220619T033426_T48PWR_metadata.json,48PWR
S2B_MSIL2A_20220619T031519_N0400_R118_T48PVR_20220619T062955,0.187846,5.276003,273.737995,47.073895,25.491872,3.976072,25.1082554190883,41.250873,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-19_03-35-37\20220619T031519_20220619T033426_T48PVR_metadata.json,48PVR
S2B_MSIL2A_20220619T031519_N0400_R118_T48PUR_20220619T062955,0.181998,4.635112,274.108832,32.347631,13.482033,0.022745,25.8275574680825,67.612284,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-19_03-35-40\20220619T031519_20220619T033426_T48PUR_metadata.json,48PUR
S2B_MSIL2A_20220619T031519_N0400_R118_T48PWQ_20220619T062955,0.149811,5.34906,271.526749,34.440941,18.846126,0.22835,24.9129284153692,62.955821,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-19_03-35-48\20220619T031519_20220619T033426_T48PWQ_metadata.json,48PWQ
S2B_MSIL2A_20220619T031519_N0400_R118_T48PVQ_20220619T062955,0.17502,5.356823,271.436584,43.252331,17.58647,0.69948,25.607140271286,52.785736,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-19_03-35-52\20220619T031519_20220619T033426_T48PVQ_metadata.json,48PVQ
S2A_MSIL2A_20220621T030551_N0400_R075_T48PXT_20220621T074612,0.31196,4.592154,274.632743,49.854538,7.840735,29.735841999999998,24.8070421370664,0.486732,0.0,dbscl-sentinel-2-2022\dbscl-sentinel-2_2022-06\S2_2022-06-21_03-25-14\20220621T030551_20220621T032139_T48PXT_metadata.json,48PXT
